7757511.991;-363654.845;-0.335;8.550;7757491.307;-363643.677;-0.641;5.961;0.033
7757512.466;-363655.009;-0.329;8.550;7757491.548;-363643.848;-0.640;6.034;0.033
7757512.935;-363655.167;-0.321;8.550;7757491.844;-363644.066;-0.636;6.107;0.033
7757513.415;-363655.325;-0.317;8.550;7757492.101;-363644.262;-0.631;6.178;0.032
7757513.885;-363655.479;-0.312;8.550;7757492.337;-363644.445;-0.628;6.249;0.032
7757514.844;-363655.781;-0.300;8.550;7757492.644;-363644.703;-0.622;6.319;0.032
7757515.324;-363655.928;-0.295;8.550;7757492.902;-363644.891;-0.619;6.389;0.032
7757515.798;-363656.071;-0.287;8.550;7757493.123;-363645.044;-0.614;6.457;0.032
7757516.281;-363656.211;-0.281;8.550;7757493.419;-363645.228;-0.614;6.525;0.033
7757516.763;-363656.350;-0.276;8.550;7757493.650;-363645.379;-0.608;6.593;0.033
7757517.720;-363656.614;-0.263;8.550;7757493.952;-363645.585;-0.602;6.660;0.033
7757518.205;-363656.742;-0.257;8.550;7757494.302;-363645.795;-0.594;6.727;0.034
7757518.691;-363656.869;-0.245;8.550;7757494.560;-363645.959;-0.591;6.793;0.034
7757519.179;-363656.986;-0.232;8.550;7757494.877;-363646.164;-0.588;6.858;0.034
7757520.146;-363657.215;-0.233;8.550;7757495.180;-363646.381;-0.583;6.923;0.033
7757520.634;-363657.329;-0.228;8.550;7757495.482;-363646.583;-0.579;6.987;0.032
7757521.122;-363657.442;-0.225;8.550;7757495.766;-363646.764;-0.574;7.051;0.031
7757521.611;-363657.552;-0.220;8.550;7757496.092;-363646.979;-0.569;7.114;0.031
7757522.592;-363657.766;-0.209;8.550;7757496.438;-363647.178;-0.564;7.177;0.031
7757523.073;-363657.867;-0.205;8.550;7757496.734;-363647.355;-0.563;7.239;0.032
7757523.566;-363657.968;-0.201;8.550;7757497.099;-363647.594;-0.553;7.300;0.032
7757524.059;-363658.068;-0.195;8.550;7757497.378;-363647.802;-0.550;7.361;0.032
7757525.040;-363658.256;-0.184;8.550;7757497.701;-363647.987;-0.546;7.421;0.031
7757525.527;-363658.344;-0.178;8.550;7757498.035;-363648.188;-0.540;7.481;0.031
7757526.024;-363658.433;-0.173;8.550;7757498.359;-363648.383;-0.538;7.540;0.032
7757526.520;-363658.517;-0.166;8.550;7757498.723;-363648.587;-0.533;7.598;0.032
7757527.502;-363658.677;-0.154;8.550;7757499.058;-363648.787;-0.527;7.656;0.033
7757527.998;-363658.752;-0.149;8.550;7757499.427;-363648.988;-0.519;7.714;0.033
7757528.493;-363658.826;-0.144;8.550;7757499.729;-363649.143;-0.517;7.771;0.034
7757528.990;-363658.896;-0.138;8.550;7757500.111;-363649.368;-0.512;7.828;0.034
7757529.477;-363658.963;-0.133;8.550;7757500.459;-363649.584;-0.505;7.884;0.034
7757530.476;-363659.091;-0.122;8.550;7757500.813;-363649.795;-0.498;7.939;0.034
7757530.968;-363659.150;-0.118;8.550;7757501.202;-363650.000;-0.492;7.994;0.034
7757531.469;-363659.209;-0.113;8.550;7757501.513;-363650.174;-0.492;8.049;0.034
7757531.960;-363659.263;-0.109;8.550;7757501.930;-363650.387;-0.485;8.103;0.034
7757532.957;-363659.367;-0.101;8.550;7757502.317;-363650.591;-0.480;8.154;0.035
7757533.457;-363659.418;-0.094;8.550;7757502.717;-363650.796;-0.474;8.206;0.035
7757534.455;-363659.496;-0.076;8.550;7757503.121;-363650.966;-0.468;8.281;0.036
7757534.946;-363659.536;-0.080;8.550;7757503.556;-363651.228;-0.462;8.307;0.036
7757535.448;-363659.576;-0.077;8.550;7757503.915;-363651.362;-0.455;8.359;0.036
7757536.444;-363659.650;-0.071;8.550;7757504.297;-363651.580;-0.451;8.410;0.036
7757536.944;-363659.684;-0.067;8.550;7757504.711;-363651.777;-0.442;8.461;0.036
7757536.944;-363659.684;-0.067;8.550;7757505.122;-363651.966;-0.437;8.511;0.036
7757537.943;-363659.748;-0.061;8.550;7757505.504;-363652.144;-0.433;8.560;0.036
7757538.443;-363659.778;-0.060;8.550;7757505.920;-363652.340;-0.424;8.609;0.035
7757539.435;-363659.835;-0.053;8.550;7757506.316;-363652.516;-0.421;8.654;0.035
7757539.937;-363659.861;-0.052;8.550;7757506.749;-363652.707;-0.411;8.695;0.035
7757540.440;-363659.886;-0.048;8.550;7757507.140;-363652.883;-0.408;8.734;0.035
7757541.433;-363659.931;-0.043;8.550;7757507.559;-363653.064;-0.402;8.769;0.035
7757541.935;-363659.953;-0.041;8.550;7757508.017;-363653.275;-0.393;8.802;0.034
