-0.001;20.430;26.783;0.012;0.012
-0.001;20.470;26.837;0.010;0.012
-0.000;20.485;26.875;0.011;0.012
-0.000;20.516;26.912;0.011;0.013
-0.000;20.261;26.573;0.010;0.013
-0.000;20.299;26.622;0.009;0.013
-0.000;20.317;26.647;0.010;0.013
-0.001;20.286;26.584;0.008;0.013
-0.001;20.365;26.673;0.009;0.013
-0.001;20.411;26.739;0.009;0.013
-0.001;20.449;26.791;0.011;0.013
-0.000;20.477;26.817;0.011;0.014
-0.000;20.509;26.869;0.011;0.014
0.000;20.507;26.832;0.009;0.014
0.000;20.577;26.903;0.007;0.014
-0.000;20.307;26.547;0.007;0.014
-0.000;20.325;26.573;0.007;0.014
-0.000;20.358;26.586;0.008;0.014
-0.000;20.432;26.671;0.009;0.014
-0.000;20.447;26.698;0.005;0.015
0.000;20.479;26.742;0.003;0.015
0.001;20.521;26.785;0.002;0.015
0.001;20.557;26.830;0.004;0.015
0.001;20.536;26.777;0.006;0.015
0.001;20.293;26.471;0.003;0.015
0.001;20.325;26.522;0.002;0.015
0.001;20.668;26.968;0.001;0.015
0.001;20.674;26.975;0.003;0.015
0.001;20.718;27.060;0.001;0.016
0.001;20.773;27.137;-0.001;0.016
0.001;20.485;26.752;0.000;0.016
0.001;20.511;26.781;0.001;0.016
0.001;20.554;26.846;0.000;0.016
0.001;20.584;26.898;0.001;0.016
0.001;20.614;26.934;-0.001;0.016
0.001;20.349;26.576;-0.002;0.016
0.001;20.378;26.613;-0.005;0.016
0.001;20.705;27.061;-0.004;0.016
0.001;20.727;27.080;-0.005;0.016
0.001;20.763;27.124;-0.005;0.017
0.000;20.508;26.773;-0.006;0.017
0.001;20.524;26.795;-0.009;0.017
0.001;20.537;26.871;-0.007;0.017
0.001;20.582;26.935;-0.010;0.017
0.001;20.310;26.564;-0.011;0.017
0.001;20.649;27.010;-0.013;0.017
0.001;20.697;27.111;-0.011;0.017
0.000;20.685;27.129;-0.007;0.017
0.000;20.408;26.754;-0.007;0.017
0.000;20.443;26.816;-0.006;0.017
0.000;20.478;26.902;-0.006;0.017
0.001;20.495;26.933;-0.010;0.018
0.001;20.462;26.912;-0.011;0.018
0.001;20.192;26.560;-0.011;0.018
0.001;20.273;26.646;-0.004;0.018
-0.000;20.302;26.702;-0.006;0.018
-0.000;20.636;27.136;-0.006;0.018
0.000;20.669;27.159;-0.008;0.018
0.001;20.657;27.154;-0.007;0.018
0.001;20.433;26.877;-0.005;0.018
0.001;20.789;27.382;-0.008;0.018
0.001;20.471;26.928;-0.007;0.018
0.001;20.502;26.976;-0.006;0.018
0.001;20.259;26.683;-0.008;0.018
0.001;20.583;27.130;-0.004;0.018
0.001;20.622;27.211;0.001;0.018
0.000;20.615;27.190;-0.004;0.019
0.001;20.372;26.853;-0.006;0.019
0.001;20.415;26.920;-0.009;0.019
0.001;20.407;26.918;-0.007;0.019
0.001;20.433;26.943;-0.006;0.019
0.000;20.174;26.590;-0.004;0.019
-0.000;20.222;26.684;-0.006;0.019
-0.000;20.554;27.111;-0.007;0.019
-0.000;20.599;27.156;-0.009;0.019
0.000;20.643;27.221;-0.009;0.019
-0.000;20.653;27.278;-0.007;0.019
-0.001;20.376;26.912;-0.006;0.019
-0.001;20.377;26.917;-0.005;0.019
-0.001;20.410;26.947;-0.001;0.019
-0.002;20.180;26.655;-0.006;0.019
-0.001;20.202;26.695;-0.002;0.019
-0.000;20.558;27.131;-0.007;0.019
-0.000;20.540;27.195;-0.002;0.019
-0.000;20.596;27.294;0.000;0.019
-0.000;20.658;27.365;-0.005;0.019
-0.001;20.326;26.934;-0.004;0.019
-0.001;20.337;26.989;-0.001;0.020
-0.002;20.019;26.561;0.000;0.020
-0.002;20.417;27.097;-0.002;0.020
-0.002;20.162;26.737;0.000;0.020
-0.002;20.547;27.239;-0.002;0.020
-0.001;20.562;27.243;0.004;0.020
-0.001;20.328;26.927;0.003;0.020
-0.001;20.353;26.954;-0.001;0.020
-0.000;20.336;26.943;0.001;0.020
-0.000;20.345;26.965;-0.001;0.020
0.000;20.089;26.665;0.001;0.020
0.000;20.107;26.692;-0.001;0.020
-0.000;20.470;27.152;0.000;0.020
-0.001;20.455;27.164;0.004;0.020
-0.001;20.518;27.226;0.002;0.020
-0.001;20.499;27.189;0.003;0.020
-0.001;20.582;27.283;0.002;0.020
-0.001;20.618;27.292;-0.001;0.020
-0.000;20.276;26.852;-0.003;0.020
0.001;20.311;26.924;-0.003;0.020
0.001;20.408;27.038;-0.001;0.020
0.000;20.387;27.034;-0.004;0.020
-0.000;20.418;27.073;-0.005;0.020
-0.001;20.129;26.678;-0.002;0.020
-0.001;20.431;27.104;-0.002;0.020
-0.002;20.212;26.827;-0.005;0.020
-0.002;20.212;26.820;0.000;0.020
-0.002;19.943;26.501;0.001;0.020
-0.002;20.557;27.295;0.000;0.020
-0.002;20.312;26.972;0.000;0.020
-0.002;20.367;27.034;0.001;0.020
-0.002;20.381;27.053;0.000;0.020
-0.002;20.100;26.679;0.001;0.020
-0.001;20.172;26.758;-0.001;0.020
-0.001;20.493;27.204;0.000;0.020
-0.001;20.521;27.247;0.001;0.020
-0.001;20.570;27.282;0.001;0.020
-0.001;20.568;27.277;-0.001;0.020
-0.000;20.320;26.951;0.000;0.020
-0.000;20.357;27.015;0.004;0.020
-0.001;20.366;27.028;0.005;0.020
-0.000;20.084;26.674;0.004;0.020
-0.000;20.061;26.661;0.006;0.020
0.000;20.450;27.163;0.007;0.020
0.000;20.184;26.822;0.006;0.020
0.000;20.507;27.241;0.007;0.020
0.000;20.555;27.280;0.009;0.020
-0.000;20.348;26.989;0.010;0.021
-0.000;20.346;26.981;0.007;0.021
-0.000;20.381;27.031;0.007;0.021
0.000;20.121;26.666;0.007;0.021
0.000;20.102;26.637;0.009;0.021
-0.000;20.501;27.157;0.007;0.021
-0.001;20.531;27.197;0.008;0.021
-0.000;20.517;27.196;0.010;0.021
-0.001;20.573;27.264;0.012;0.021
-0.001;20.628;27.330;0.012;0.021
-0.001;20.355;26.991;0.015;0.021
-0.001;20.385;27.029;0.013;0.021
-0.001;20.429;27.073;0.013;0.021
-0.001;20.101;26.640;0.014;0.021
-0.000;20.493;27.151;0.015;0.021
-0.000;20.239;26.799;0.015;0.021
-0.000;20.541;27.184;0.013;0.021
-0.000;20.601;27.244;0.015;0.021
-0.000;20.670;27.313;0.011;0.021
0.000;20.367;26.936;0.013;0.021
-0.000;20.421;27.011;0.014;0.021
-0.000;20.160;26.657;0.015;0.021
-0.001;20.178;26.688;0.014;0.021
-0.000;20.542;27.140;0.015;0.021
-0.000;20.604;27.209;0.014;0.021
-0.000;20.630;27.200;0.015;0.021
-0.001;20.350;26.813;0.019;0.021
-0.001;20.419;26.895;0.018;0.021
-0.001;20.434;26.913;0.022;0.021
-0.001;20.470;26.947;0.026;0.021
-0.000;20.222;26.608;0.024;0.021
0.000;20.258;26.647;0.025;0.021
0.000;20.615;27.061;0.028;0.021
0.000;20.648;27.107;0.032;0.021
0.000;20.667;27.094;0.033;0.021
0.000;20.732;27.182;0.035;0.021
0.000;20.794;27.210;0.036;0.021
0.000;20.508;26.832;0.036;0.021
0.001;20.564;26.861;0.037;0.021
0.001;20.281;26.492;0.040;0.021
0.000;20.340;26.547;0.040;0.021
0.001;20.388;26.572;0.041;0.021
0.001;20.749;26.969;0.048;0.021
0.001;20.808;27.016;0.053;0.021
0.001;20.846;27.020;0.061;0.021
0.000;20.906;27.060;0.066;0.021
0.001;20.645;26.705;0.065;0.021
0.001;20.702;26.725;0.073;0.021
0.000;20.763;26.745;0.078;0.021
0.001;20.498;26.365;0.077;0.021
0.001;20.553;26.401;0.086;0.021
0.000;20.954;26.769;0.098;0.021
0.000;21.026;26.781;0.105;0.021
0.000;21.098;26.788;0.114;0.021
0.000;21.142;26.748;0.127;0.021
0.000;21.266;26.790;0.130;0.021
0.000;21.349;26.802;0.131;0.021
0.000;21.063;26.433;0.131;0.021
0.001;21.132;26.446;0.140;0.021
0.000;20.879;26.120;0.136;0.021
0.000;21.289;26.433;0.150;0.021
0.000;21.400;26.444;0.159;0.021
0.000;21.498;26.424;0.169;0.021
0.000;21.557;26.356;0.174;0.021
0.000;21.686;26.388;0.177;0.021
0.000;21.793;26.391;0.184;0.021
0.000;21.496;26.000;0.183;0.021
0.001;21.603;25.979;0.194;0.021
0.000;21.374;25.683;0.193;0.021
0.001;21.453;25.624;0.198;0.021
0.001;21.964;25.928;0.209;0.021
0.002;22.018;25.849;0.217;0.021
0.002;22.123;25.808;0.226;0.021
0.002;22.276;25.813;0.234;0.021
0.002;22.368;25.765;0.239;0.021
0.002;22.098;25.421;0.237;0.021
0.003;22.230;25.422;0.246;0.021
0.003;22.339;25.380;0.252;0.021
0.003;22.056;24.998;0.250;0.021
0.003;22.590;25.278;0.266;0.021
0.002;22.713;25.219;0.273;0.021
0.002;22.845;25.177;0.281;0.021
0.002;22.995;25.142;0.286;0.021
0.002;22.702;24.751;0.287;0.021
0.002;22.855;24.691;0.292;0.021
0.002;22.906;24.579;0.298;0.021
0.003;23.102;24.593;0.307;0.021
0.003;22.827;24.211;0.307;0.021
0.003;23.353;24.405;0.319;0.021
0.004;23.497;24.325;0.325;0.021
0.005;23.667;24.230;0.327;0.021
0.006;23.801;24.179;0.333;0.021
0.006;23.968;24.096;0.344;0.021
0.006;24.085;23.986;0.349;0.021
0.007;23.784;23.612;0.346;0.021
0.008;23.906;23.516;0.344;0.021
0.009;24.065;23.467;0.348;0.021
0.010;24.211;23.358;0.351;0.021
0.011;23.929;23.019;0.351;0.021
0.012;24.066;22.910;0.353;0.021
0.011;24.664;23.124;0.365;0.021
0.012;24.809;23.022;0.370;0.021
0.012;24.966;22.907;0.372;0.021
0.012;24.636;22.505;0.367;0.021
0.012;24.859;22.474;0.374;0.021
0.011;25.000;22.364;0.376;0.021
0.012;25.153;22.274;0.382;0.021
0.013;24.880;21.927;0.380;0.021
0.014;25.026;21.815;0.381;0.021
0.016;25.194;21.711;0.386;0.021
0.017;25.344;21.557;0.393;0.021
0.017;26.005;21.752;0.407;0.021
0.018;26.137;21.606;0.406;0.021
0.019;25.800;21.222;0.403;0.021
0.020;25.967;21.144;0.408;0.021
0.020;26.123;21.030;0.413;0.021
0.021;26.268;20.886;0.416;0.021
0.022;25.933;20.515;0.411;0.021
0.022;26.151;20.455;0.418;0.021
0.022;26.265;20.293;0.416;0.021
0.023;26.447;20.178;0.420;0.021
0.023;26.643;20.070;0.424;0.021
0.024;26.775;19.927;0.427;0.021
0.024;26.927;19.794;0.430;0.021
0.025;27.093;19.659;0.435;0.021
0.026;27.238;19.507;0.435;0.021
0.027;26.914;19.173;0.430;0.021
0.027;27.091;19.070;0.435;0.021
0.028;27.233;18.893;0.435;0.021
0.028;27.394;18.761;0.439;0.021
0.028;27.543;18.604;0.440;0.021
0.028;27.662;18.433;0.443;0.021
0.029;27.820;18.283;0.445;0.021
0.029;27.975;18.136;0.444;0.021
0.029;28.128;17.981;0.447;0.021
0.030;28.342;17.846;0.447;0.021
0.029;28.446;17.644;0.452;0.021
0.030;28.653;17.546;0.450;0.021
0.030;28.333;17.229;0.444;0.021
0.031;28.403;16.990;0.443;0.021
0.032;28.626;16.921;0.445;0.021
0.032;28.728;16.713;0.446;0.021
0.032;28.887;16.570;0.445;0.021
0.032;29.095;16.471;0.448;0.021
0.033;29.234;16.306;0.448;0.021
0.033;29.294;16.085;0.446;0.021
0.033;28.923;15.790;0.437;0.021
0.033;29.058;15.603;0.441;0.021
0.033;29.243;15.485;0.442;0.021
0.032;29.341;15.277;0.441;0.021
0.032;29.539;15.165;0.448;0.021
0.032;29.697;15.009;0.460;0.021
0.032;29.778;14.794;0.451;0.021
0.032;29.931;14.648;0.445;0.021
0.033;30.062;14.470;0.445;0.021
0.034;30.201;14.311;0.442;0.021
0.034;30.343;14.153;0.442;0.021
0.034;30.465;13.977;0.440;0.021
0.034;30.671;13.851;0.439;0.021
0.034;30.289;13.583;0.431;0.021
0.034;30.380;13.391;0.432;0.021
0.034;30.508;13.240;0.430;0.021
0.033;30.686;13.106;0.431;0.021
0.033;30.781;12.910;0.432;0.021
0.033;30.914;12.748;0.431;0.021
0.034;31.041;12.606;0.430;0.021
0.034;31.187;12.442;0.428;0.021
0.035;31.269;12.239;0.431;0.021
0.035;30.936;12.034;0.426;0.021
0.035;31.081;11.869;0.424;0.021
0.035;31.191;11.726;0.424;0.021
0.035;31.251;11.492;0.427;0.021
0.035;31.438;11.345;0.422;0.021
0.035;31.550;11.191;0.423;0.021
0.035;31.621;11.019;0.421;0.021
0.035;31.664;10.830;0.418;0.021
0.036;31.425;10.642;0.413;0.021
0.035;31.543;10.468;0.412;0.021
0.035;31.630;10.285;0.412;0.021
0.034;31.764;10.112;0.409;0.021
0.034;31.846;9.948;0.409;0.021
0.034;31.961;9.786;0.408;0.021
0.035;32.066;9.615;0.406;0.021
0.035;32.164;9.443;0.409;0.021
0.035;32.210;9.224;0.419;0.021
0.035;32.319;9.049;0.415;0.021
0.036;31.944;8.861;0.405;0.021
0.037;32.001;8.683;0.397;0.021
0.037;31.720;8.335;0.388;0.021
0.037;31.794;8.170;0.385;0.021
0.036;31.887;8.011;0.382;0.021
0.036;32.479;7.884;0.383;0.021
0.036;32.580;7.724;0.379;0.021
0.036;32.696;7.570;0.375;0.021
0.036;32.827;7.427;0.373;0.021
0.036;32.929;7.265;0.370;0.021
0.035;32.510;7.078;0.364;0.021
0.035;33.032;6.931;0.359;0.021
0.036;33.123;6.784;0.356;0.021
0.035;32.720;6.610;0.349;0.021
0.035;33.268;6.468;0.350;0.021
0.034;32.870;6.294;0.344;0.021
0.033;32.938;6.141;0.343;0.021
0.033;33.051;6.029;0.344;0.021
0.033;33.151;5.875;0.335;0.021
0.034;33.208;5.731;0.333;0.021
0.034;32.792;5.563;0.327;0.021
0.033;32.919;5.447;0.324;0.021
0.033;33.499;5.314;0.323;0.021
0.033;33.544;5.159;0.320;0.021
0.034;33.557;4.989;0.316;0.021
0.034;33.214;4.882;0.311;0.021
0.033;33.779;4.742;0.308;0.021
0.033;33.316;4.596;0.303;0.021
0.033;33.441;4.473;0.306;0.021
0.032;33.013;4.337;0.301;0.021
0.032;33.099;4.205;0.299;0.021
0.032;33.588;4.045;0.300;0.021
0.032;33.680;3.932;0.293;0.021
0.033;33.800;3.810;0.297;0.021
0.033;33.866;3.683;0.292;0.021
0.033;33.469;3.565;0.286;0.021
0.033;33.486;3.436;0.283;0.021
0.033;33.583;3.318;0.281;0.021
0.033;33.097;3.204;0.275;0.021
0.032;33.186;3.096;0.273;0.021
0.032;33.246;2.972;0.270;0.021
0.031;33.827;2.857;0.271;0.021
0.031;33.900;2.711;0.272;0.021
0.030;34.018;2.602;0.268;0.021
0.029;34.028;2.438;0.262;0.021
0.029;33.601;2.366;0.257;0.021
0.029;33.639;2.253;0.258;0.021
0.029;33.745;2.144;0.258;0.021
0.028;33.326;2.043;0.252;0.021
0.029;33.919;1.912;0.255;0.021
0.028;33.952;1.798;0.250;0.021
0.028;34.052;1.688;0.246;0.021
0.028;34.072;1.572;0.247;0.021
0.028;33.624;1.494;0.241;0.021
0.028;33.670;1.404;0.236;0.021
0.028;33.736;1.267;0.234;0.021
0.027;33.796;1.161;0.232;0.021
0.026;33.362;1.112;0.228;0.021
0.026;33.882;0.962;0.235;0.021
0.025;34.002;0.858;0.233;0.021
0.025;34.060;0.745;0.233;0.021
0.025;34.085;0.643;0.231;0.021
0.025;33.660;0.568;0.224;0.021
0.025;33.717;0.474;0.227;0.021
0.024;33.754;0.366;0.226;0.021
0.024;33.839;0.260;0.223;0.021
0.024;33.389;0.216;0.221;0.021
0.024;33.943;0.057;0.225;0.021
0.023;33.995;0.050;0.222;0.021
0.023;34.043;0.157;0.219;0.021
0.023;34.107;0.241;0.219;0.021
0.023;34.115;0.371;0.218;0.021
0.022;33.737;0.401;0.217;0.021
0.021;33.756;0.496;0.215;0.021
0.021;33.825;0.609;0.212;0.021
0.021;33.489;0.637;0.212;0.021
0.021;33.956;0.804;0.215;0.021
0.021;33.983;0.903;0.212;0.021
0.021;34.081;0.993;0.212;0.021
0.021;34.078;1.103;0.212;0.021
0.021;33.635;1.130;0.208;0.021
0.020;33.696;1.197;0.205;0.021
0.020;33.773;1.314;0.204;0.021
0.019;33.845;1.434;0.200;0.021
0.019;33.374;1.457;0.196;0.021
0.018;33.912;1.636;0.198;0.021
0.018;33.975;1.724;0.197;0.021
0.017;34.019;1.811;0.199;0.021
0.017;34.011;1.900;0.200;0.021
0.017;33.558;1.913;0.197;0.021
0.017;33.574;2.026;0.195;0.021
0.018;33.138;2.150;0.190;0.021
0.018;33.178;2.234;0.191;0.021
0.017;33.712;2.399;0.195;0.021
0.017;33.247;2.414;0.193;0.021
0.017;33.305;2.516;0.189;0.021
0.017;33.350;2.609;0.189;0.021
0.017;33.892;2.784;0.194;0.021
0.017;33.928;2.876;0.195;0.021
0.016;33.986;2.958;0.194;0.021
0.016;34.023;3.052;0.193;0.021
0.016;33.579;3.064;0.191;0.021
0.016;33.648;3.169;0.187;0.021
0.017;33.672;3.253;0.190;0.021
0.016;33.229;3.243;0.187;0.021
0.016;33.780;3.424;0.186;0.021
0.016;33.820;3.516;0.186;0.021
0.016;33.869;3.605;0.185;0.021
0.016;33.915;3.696;0.185;0.021
0.016;33.965;3.776;0.184;0.021
0.016;33.524;3.789;0.181;0.021
0.015;33.568;3.887;0.181;0.021
0.015;33.608;3.960;0.179;0.021
0.015;33.159;3.966;0.179;0.021
0.015;33.714;4.162;0.177;0.021
0.015;33.755;4.246;0.176;0.021
0.016;33.754;4.333;0.179;0.021
0.015;33.808;4.426;0.176;0.021
0.016;33.884;4.524;0.175;0.021
0.016;33.419;4.501;0.171;0.021
0.016;33.454;4.590;0.172;0.021
0.015;33.495;4.675;0.173;0.021
0.015;33.051;4.650;0.171;0.021
0.015;33.097;4.741;0.170;0.021
0.015;33.645;4.934;0.172;0.021
0.015;33.658;5.019;0.176;0.021
0.015;33.717;5.120;0.175;0.021
0.015;33.761;5.204;0.174;0.021
0.015;33.321;5.176;0.171;0.021
0.015;33.412;5.262;0.175;0.021
0.015;33.395;5.359;0.186;0.021
0.015;32.961;5.334;0.182;0.021
0.015;33.017;5.435;0.188;0.021
0.015;33.533;5.654;0.179;0.021
0.015;33.561;5.715;0.186;0.021
0.015;33.608;5.806;0.183;0.021
0.015;33.655;5.897;0.178;0.021
0.015;33.205;5.875;0.178;0.021
0.014;33.253;5.975;0.175;0.021
0.015;33.259;6.061;0.175;0.021
0.015;32.843;6.024;0.173;0.021
0.014;32.877;6.118;0.174;0.021
0.014;33.400;6.341;0.177;0.021
0.014;33.506;6.441;0.175;0.021
0.014;33.442;6.519;0.177;0.021
0.014;33.036;6.475;0.176;0.021
0.014;33.088;6.576;0.174;0.021
0.014;33.122;6.664;0.175;0.021
0.014;33.152;6.744;0.180;0.021
0.013;32.694;6.676;0.179;0.021
0.013;32.750;6.798;0.182;0.021
0.013;33.268;7.053;0.185;0.021
0.014;33.263;7.125;0.187;0.021
0.014;33.294;7.230;0.191;0.021
0.014;33.351;7.341;0.192;0.021
0.015;33.377;7.431;0.196;0.021
0.015;32.934;7.372;0.193;0.021
0.015;33.035;7.466;0.185;0.021
0.016;33.023;7.541;0.191;0.021
0.015;33.043;7.635;0.192;0.021
0.015;33.084;7.761;0.191;0.021
0.014;33.081;7.860;0.188;0.021
0.014;33.129;7.949;0.190;0.021
0.013;33.162;8.066;0.191;0.021
0.013;32.721;8.013;0.190;0.021
0.012;32.743;8.086;0.191;0.021
0.013;32.734;8.182;0.193;0.021
0.013;32.772;8.265;0.194;0.021
0.013;32.332;8.202;0.192;0.021
0.013;32.352;8.314;0.192;0.021
0.012;32.853;8.594;0.195;0.021
0.012;32.892;8.701;0.201;0.021
0.012;32.918;8.815;0.203;0.021
0.012;32.914;8.913;0.203;0.021
0.012;32.516;8.849;0.202;0.021
0.012;32.531;8.939;0.205;0.021
0.012;32.567;9.043;0.206;0.021
0.012;32.062;8.957;0.207;0.021
0.012;32.101;9.053;0.209;0.021
0.013;32.178;9.192;0.208;0.021
0.013;32.649;9.479;0.219;0.021
0.013;32.679;9.602;0.221;0.021
0.013;32.706;9.723;0.223;0.021
0.014;32.245;9.636;0.219;0.021
0.014;32.248;9.753;0.223;0.021
0.014;32.299;9.873;0.229;0.021
0.013;32.297;9.989;0.232;0.021
0.013;31.878;9.896;0.230;0.021
0.013;32.342;10.227;0.254;0.021
0.013;32.384;10.403;0.280;0.021
0.013;32.433;10.548;0.289;0.021
0.014;32.454;10.716;0.289;0.021
0.014;32.019;10.618;0.286;0.021
0.014;31.969;10.746;0.284;0.021
0.015;31.935;10.856;0.283;0.021
0.015;31.948;11.013;0.286;0.021
0.015;31.519;10.911;0.283;0.021
0.015;31.897;11.282;0.305;0.021
0.015;31.914;11.435;0.311;0.021
0.015;31.916;11.605;0.314;0.021
0.014;31.880;11.760;0.318;0.021
0.014;31.922;11.938;0.319;0.021
0.014;31.493;11.833;0.318;0.021
0.014;31.494;12.013;0.323;0.021
0.014;31.492;12.173;0.325;0.021
0.014;31.053;12.052;0.319;0.021
0.014;31.468;12.491;0.325;0.021
0.014;31.417;12.629;0.325;0.021
0.014;31.450;12.823;0.331;0.021
0.014;31.395;12.959;0.331;0.021
0.013;31.032;12.866;0.329;0.021
0.014;30.972;13.009;0.333;0.021
0.014;30.972;13.183;0.333;0.021
0.014;30.912;13.311;0.335;0.021
0.015;30.474;13.198;0.327;0.021
0.015;30.840;13.613;0.336;0.021
0.015;30.835;13.757;0.335;0.021
0.015;30.804;13.931;0.336;0.021
0.015;30.770;14.095;0.334;0.021
0.016;30.730;14.212;0.332;0.021
0.016;30.674;14.393;0.335;0.021
0.016;30.663;14.559;0.331;0.021
0.016;30.696;14.744;0.331;0.021
0.016;30.253;14.617;0.327;0.021
0.017;30.216;14.755;0.322;0.021
0.017;30.214;14.925;0.318;0.021
0.018;30.201;15.094;0.320;0.021
0.018;30.106;15.226;0.319;0.021
0.019;30.191;15.437;0.315;0.021
0.019;30.161;15.586;0.318;0.021
0.019;29.748;15.439;0.313;0.021
0.019;29.756;15.627;0.309;0.021
0.020;29.740;15.787;0.307;0.021
0.021;29.729;15.937;0.308;0.021
0.021;29.726;16.119;0.305;0.021
0.021;29.707;16.276;0.303;0.021
0.022;29.672;16.410;0.299;0.021
0.023;29.606;16.537;0.296;0.021
0.024;29.667;16.717;0.299;0.021
0.024;29.636;16.853;0.306;0.021
0.025;29.138;16.687;0.294;0.021
0.026;28.754;16.532;0.291;0.021
0.027;28.804;16.712;0.295;0.021
0.027;28.778;16.858;0.288;0.021
0.028;29.147;17.306;0.284;0.021
0.028;29.078;17.437;0.277;0.021
0.028;29.370;17.847;0.272;0.021
0.029;28.958;17.677;0.270;0.021
0.029;29.063;17.879;0.263;0.021
0.029;29.026;18.000;0.261;0.021
0.030;28.156;17.629;0.252;0.021
0.030;27.773;17.455;0.244;0.021
0.030;27.325;17.240;0.240;0.021
0.030;28.048;17.948;0.234;0.021
0.030;28.079;18.074;0.230;0.021
0.029;28.136;18.221;0.221;0.021
0.029;28.205;18.386;0.219;0.021
0.028;28.154;18.492;0.216;0.021
0.027;28.173;18.610;0.213;0.021
0.027;27.733;18.390;0.204;0.021
0.027;27.655;18.485;0.208;0.021
0.026;27.624;18.602;0.204;0.021
0.026;27.623;18.714;0.199;0.021
0.027;27.656;18.839;0.192;0.021
0.028;27.664;18.950;0.187;0.021
0.029;27.614;19.032;0.186;0.021
0.029;27.616;19.155;0.175;0.021
0.029;27.624;19.243;0.170;0.021
0.030;27.612;19.299;0.162;0.021
0.030;27.164;19.051;0.159;0.021
0.029;27.166;19.146;0.153;0.021
0.028;27.179;19.229;0.150;0.021
0.027;27.217;19.318;0.146;0.021
0.026;27.200;19.410;0.142;0.021
0.026;27.187;19.510;0.137;0.021
0.026;27.181;19.590;0.132;0.021
0.025;27.271;19.720;0.128;0.021
0.025;27.272;19.810;0.122;0.021
0.026;27.267;19.827;0.119;0.021
0.026;27.293;19.886;0.114;0.021
0.026;27.323;19.979;0.108;0.021
0.025;27.323;20.047;0.100;0.021
0.024;26.917;19.812;0.098;0.021
0.022;27.337;20.187;0.094;0.021
0.021;27.342;20.235;0.087;0.021
0.021;27.380;20.314;0.083;0.021
0.022;27.437;20.389;0.082;0.021
0.022;27.457;20.458;0.082;0.021
0.021;27.084;20.211;0.078;0.021
0.020;27.109;20.256;0.074;0.021
0.019;27.143;20.322;0.071;0.021
0.018;26.765;20.072;0.069;0.021
0.017;26.771;20.140;0.069;0.021
0.016;26.784;20.187;0.061;0.021
0.016;26.858;20.258;0.058;0.021
0.018;26.886;20.320;0.054;0.021
0.018;26.919;20.367;0.052;0.021
0.017;26.953;20.420;0.048;0.021
0.016;26.931;20.430;0.045;0.021
0.015;27.040;20.514;0.045;0.021
0.013;27.080;20.571;0.042;0.021
0.013;27.057;20.584;0.038;0.021
0.013;26.715;20.331;0.040;0.021
0.012;26.753;20.395;0.038;0.021
0.012;26.791;20.462;0.037;0.021
0.011;26.763;20.475;0.029;0.021
0.012;26.863;20.556;0.026;0.021
0.013;26.906;20.600;0.023;0.021
0.013;26.892;20.591;0.023;0.021
0.012;26.914;20.643;0.023;0.021
0.011;26.583;20.418;0.020;0.021
0.010;26.686;20.505;0.019;0.021
0.009;26.668;20.475;0.016;0.021
0.010;26.754;20.548;0.013;0.021
0.009;26.802;20.581;0.009;0.021
0.009;26.844;20.619;0.007;0.021
0.009;26.892;20.652;0.007;0.021
0.007;26.936;20.706;0.004;0.021
0.007;26.512;20.381;0.007;0.021
0.006;26.615;20.466;0.008;0.021
0.005;26.676;20.515;0.004;0.021
0.006;26.708;20.493;0.004;0.021
0.007;26.730;20.515;0.002;0.021
0.007;26.892;20.600;-0.003;0.021
0.008;26.855;20.592;-0.002;0.021
0.007;26.906;20.643;0.000;0.021
0.005;26.584;20.408;-0.002;0.021
0.004;26.588;20.397;0.000;0.021
0.003;26.639;20.457;-0.004;0.021
0.002;26.684;20.494;-0.006;0.021
0.003;26.722;20.526;-0.010;0.021
0.003;26.772;20.561;-0.007;0.021
0.002;26.829;20.585;-0.008;0.021
0.002;26.867;20.615;-0.009;0.021
0.002;26.921;20.651;-0.007;0.021
0.001;26.488;20.318;-0.005;0.021
0.001;26.622;20.396;-0.005;0.021
0.001;26.701;20.444;-0.009;0.021
0.002;26.701;20.463;-0.011;0.021
0.002;26.739;20.498;-0.011;0.021
0.001;26.825;20.530;-0.009;0.021
0.001;26.827;20.529;-0.009;0.021
0.000;26.863;20.567;-0.011;0.021
-0.000;26.832;20.557;-0.011;0.021
-0.000;26.926;20.626;-0.012;0.021
-0.000;26.614;20.359;-0.009;0.021
-0.000;26.640;20.370;-0.009;0.021
0.000;26.698;20.419;-0.009;0.021
0.000;26.762;20.457;-0.011;0.021
0.000;26.809;20.461;-0.010;0.021
0.000;26.859;20.525;-0.011;0.021
0.000;26.821;20.475;-0.013;0.021
-0.000;26.900;20.529;-0.010;0.021
-0.000;26.550;20.266;-0.010;0.021
-0.000;26.997;20.586;-0.011;0.021
-0.000;26.654;20.313;-0.012;0.021
-0.000;26.690;20.355;-0.013;0.021
-0.000;26.717;20.349;-0.011;0.021
-0.001;26.840;20.432;-0.010;0.021
-0.001;26.880;20.439;-0.015;0.021
-0.000;26.890;20.444;-0.013;0.021
-0.000;26.909;20.446;-0.009;0.021
-0.001;27.018;20.513;-0.007;0.021
-0.001;27.062;20.543;-0.007;0.021
-0.000;27.110;20.573;-0.008;0.021
0.000;26.692;20.257;-0.011;0.021
0.001;27.191;20.633;-0.016;0.021
0.001;27.261;20.664;-0.018;0.021
